trip_id,route_id,physical_mode_id,dataset_id,service_id,trip_headsign,trip_short_name,block_id,company_id,trip_property_id,geometry_id,journey_pattern_id
113708008-1_215243,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113753036-1_197409,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113489996-1_217441,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113480014-1_176788,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113563109-1_26052,800:D,Train,default_dataset,1000,ROPO,,,741,1,,
113560599-1_23061,800:D,Train,default_dataset,1000,VOPE,,,741,1,,
113474406-1_206388,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113480834-1_177004,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113582430-1_23948,800:D:Bus,Bus,default_dataset,1000,GARE DE VILLENEUVE ST GEORGES,,,741,1,,
113491138-1_218718,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113503228-1_200990,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113755580-1_214771,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113259783-1_210782,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113566810-1_22690,800:D,Train,default_dataset,1000,DOPE,,,741,1,,
113755847-1_216035,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113253056-1_203101,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113482351-1_178375,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113565830-1_25635,800:D,Train,default_dataset,1000,JUVA,,,741,1,,
113482334-1_178358,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113492121-1_192345,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113241951-1_212882,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113560938-1_24181,800:D,Train,default_dataset,1000,ZACO,,,741,1,,
113243470-1_208748,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113497034-1_174596,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113752134-1_196938,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113555695-1_18619,810:B,Train,default_dataset,1000,EBRE,,,741,1,,
113480293-1_176852,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113501827-1_199633,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113253030-1_203075,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113497244-1_174806,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113707885-1_213587,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113244501-1_209597,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113560457-1_17048,810:B,Train,default_dataset,1000,KARI,,,741,1,,
113501824-1_199630,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113557090-1_27474,800:C,Train,default_dataset,1000,DYVI,,,741,1,,
113567318-1_13476,800:E,Train,default_dataset,1000,POTA,,,741,1,,
113759685-1_206281,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113757556-1_204380,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113501767-1_199573,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113198562-1_201339,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113570194-1_18533,810:B,Train,default_dataset,1000,IERE,,,741,1,,
113490869-1_218449,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113498094-1_175554,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113502002-1_199808,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113555151-1_19453,810:B,Train,default_dataset,1000,ICOR,,,741,1,,
113480890-1_177025,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113557874-1_19230,810:B,Train,default_dataset,1000,ILTA,,,741,1,,
113480316-1_176864,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113707565-1_215140,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113501866-1_199672,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113496243-1_173885,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113698046-1_197784,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113490912-1_218492,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113555279-1_31698,800:C,Train,default_dataset,1000,ELBA,,,741,1,,
113259513-1_210244,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113482517-1_194225,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113167295-1_207919,100110007:7,Metro,default_dataset,1000,Villejuif-Louis Aragon,,,439,,,
113441674-1_183253,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113242523-1_213259,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113757484-1_204308,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113554420-1_17330,810:B,Train,default_dataset,1000,POIN,,,741,1,,
113241439-1_212015,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113240988-1_211755,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113754274-1_198718,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113497963-1_175423,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113759016-1_205990,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113244539-1_209635,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113498200-1_175660,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113503277-1_201039,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113446274-1_173464,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113718172-1_203456,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113557287-1_18818,810:B,Train,default_dataset,1000,SOME,,,741,1,,
113556818-1_22336,810:A,Train,default_dataset,1000,QIWI,,,741,1,,
113554465-1_31994,800:C,Train,default_dataset,1000,CITY,,,741,1,,
113495651-1_173145,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113259499-1_210230,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113504333-1_207475,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113241103-1_211841,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113391624-1_175860,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113426285-1_217726,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113441623-1_182004,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113758990-1_205964,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113434040-1_192787,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113259428-1_210159,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113450302-1_174115,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113492899-1_193408,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113474621-1_207210,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113753067-1_197440,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113503925-1_206776,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113480475-1_176904,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113252073-1_201958,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113495136-1_184044,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113489885-1_217330,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113556977-1_21589,810:A,Train,default_dataset,1000,ZUMO,,,741,1,,
113559339-1_24128,800:D,Train,default_dataset,1000,ZACO,,,741,1,,
113433956-1_192748,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113502127-1_199933,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113392141-1_177326,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113502059-1_199865,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113491971-1_192321,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113494104-1_182846,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113495616-1_173110,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113441606-1_183239,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113259766-1_210765,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113586477-1_22710,800:D,Train,default_dataset,1000,JAVA,,,741,1,,
113497272-1_174834,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113697917-1_196397,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113570014-1_13222,800:E,Train,default_dataset,1000,VOHE,,,741,1,,
113758949-1_205923,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113573158-1_13035,800:E,Train,default_dataset,1000,COHI,,,741,1,,
113501876-1_199682,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113484231-1_196110,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113556707-1_22276,810:A,Train,default_dataset,1000,QIKI,,,741,1,,
113497125-1_174687,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113495527-1_173021,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113504331-1_207473,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113559736-1_29572,800:C,Train,default_dataset,1000,VICK,,,741,1,,
113480701-1_176979,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113708263-1_213731,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113759028-1_206002,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113441092-1_181879,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113497188-1_174750,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113480955-1_177090,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113494116-1_182858,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113252253-1_202138,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113554485-1_27057,800:C,Train,default_dataset,1000,NARA,,,741,1,,
113569131-1_13138,800:E,Train,default_dataset,1000,TUVA,,,741,1,,
113474464-1_206411,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113495242-1_184150,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113567139-1_12849,800:E,Train,default_dataset,1000,TOPA,,,741,1,,
113503057-1_200819,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113433963-1_191622,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113566913-1_27472,800:C,Train,default_dataset,1000,FOOT,,,741,1,,
113198792-1_201431,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113759755-1_206351,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113698045-1_196454,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113496267-1_173909,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113495621-1_173115,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113502046-1_199852,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113481364-1_178065,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113241541-1_212117,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113501941-1_199747,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113161445-1_212311,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113243352-1_208630,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113758989-1_205963,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113498101-1_175561,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113753100-1_197473,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113497024-1_174586,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113753797-1_198656,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113559149-1_25555,800:D,Train,default_dataset,1000,FACA,,,741,1,,
113501744-1_199550,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113160839-1_211180,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113563845-1_25440,800:D,Train,default_dataset,1000,DOCA,,,741,1,,
113241462-1_212038,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113554561-1_31880,800:C,Train,default_dataset,1000,VICK,,,741,1,,
113391647-1_177224,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113754288-1_198732,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113259443-1_210174,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113242144-1_213047,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113498055-1_175515,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113484011-1_195904,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113753772-1_198652,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113400626-1_195037,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113434172-1_192849,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113241063-1_211801,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113252891-1_202936,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113484130-1_196009,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113441708-1_183270,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113759676-1_206272,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113198762-1_201416,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113495115-1_184023,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113556688-1_22265,810:A,Train,default_dataset,1000,QIWI,,,741,1,,
113556772-1_22312,810:A,Train,default_dataset,1000,QIWI,,,741,1,,
113501978-1_199784,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113166708-1_207886,100110007:7,Metro,default_dataset,1000,Villejuif-Louis Aragon,,,439,,,
113244525-1_209621,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113498093-1_175553,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113497249-1_174811,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113441666-1_183249,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113252071-1_201956,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113496966-1_174528,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113504334-1_207476,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113400628-1_195038,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113494181-1_182923,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113491044-1_218624,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113492984-1_193493,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113498163-1_175623,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113502078-1_199884,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113754154-1_198704,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113756806-1_216299,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113502104-1_199910,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113576503-1_21009,810:A:Bus,Bus,default_dataset,1000,GARE DE SARTROUVILLE,,,741,1,,
113498204-1_175664,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113483138-1_194718,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113755556-1_214747,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113495165-1_184073,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113501746-1_199552,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113504338-1_207480,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113561463-1_18562,810:B,Train,default_dataset,1000,IALE,,,741,1,,
113198685-1_202333,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113495156-1_184064,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113441714-1_183275,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113433771-1_191592,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113558049-1_21652,810:A,Train,default_dataset,1000,ZTOR,,,741,1,,
113446162-1_173436,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113573830-1_30190,800:C:Bus,Bus,default_dataset,1000,GARE D'AUSTERLITZ,,,741,1,,
113498134-1_175594,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113498235-1_175695,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113573131-1_13015,800:E,Train,default_dataset,1000,COHI,,,741,1,,
113241569-1_212145,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113502978-1_200740,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113554990-1_19359,810:B,Train,default_dataset,1000,EPIN,,,741,1,,
113198759-1_202362,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113697996-1_197763,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113480506-1_176935,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113198754-1_201412,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113758307-1_204760,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113560989-1_17012,810:B,Train,default_dataset,1000,USER,,,741,1,,
113259378-1_210109,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113244601-1_209697,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113573248-1_13310,800:E,Train,default_dataset,1000,VOHE,,,741,1,,
113559267-1_24057,800:D,Train,default_dataset,1000,ZACO,,,741,1,,
113480573-1_176957,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113497120-1_174682,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113586733-1_24882,800:D,Train,default_dataset,1000,ROVO,,,741,1,,
113556086-1_31626,800:C,Train,default_dataset,1000,SLOM,,,741,1,,
113756201-1_216128,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113259509-1_210240,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113482497-1_194205,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113754364-1_198808,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113259494-1_210225,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113596956-1_13340,800:E,Train,default_dataset,1000,HONY,,,741,1,,
113446216-1_173437,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113501899-1_199705,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113502998-1_200760,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113495738-1_173232,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113497171-1_174733,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113555303-1_31712,800:C,Train,default_dataset,1000,ELBA,,,741,1,,
113572521-1_12034,800:E,Train,default_dataset,1000,HOCI,,,741,1,,
113753075-1_197448,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113496245-1_173887,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113575465-1_22757,800:D,Train,default_dataset,1000,ZOSO,,,741,1,,
113759660-1_206256,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113426058-1_216541,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113252056-1_201941,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113252101-1_201986,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113575703-1_25395,800:D,Train,default_dataset,1000,ROSA,,,741,1,,
113259898-1_210897,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113558176-1_22170,810:A,Train,default_dataset,1000,NEGE,,,741,1,,
113434122-1_192826,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113400702-1_195068,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113483144-1_194724,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113441583-1_181987,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113559093-1_22389,810:A,Train,default_dataset,1000,OBUT,,,741,1,,
113718432-1_203468,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113490053-1_217498,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113243978-1_209323,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113554577-1_31895,800:C,Train,default_dataset,1000,VICK,,,741,1,,
113482092-1_178290,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113400481-1_193633,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113503002-1_200764,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113446219-1_172725,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113433826-1_192743,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113494031-1_182773,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113493676-1_182734,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113758165-1_204618,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113757495-1_204319,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113707845-1_213568,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113567137-1_12847,800:E,Train,default_dataset,1000,TOPA,,,741,1,,
113559349-1_24138,800:D,Train,default_dataset,1000,ZACO,,,741,1,,
113481251-1_177953,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113708265-1_213732,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113503329-1_201091,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113556301-1_17198,810:B,Train,default_dataset,1000,STOC,,,741,1,,
113554696-1_17245,810:B,Train,default_dataset,1000,PILE,,,741,1,,
113161256-1_211184,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113433767-1_191590,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113698090-1_197803,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113559065-1_21670,810:A,Train,default_dataset,1000,ZVAL,,,741,1,,
113482369-1_178393,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113755552-1_214743,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113757334-1_204234,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113198568-1_201340,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113167054-1_208854,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113490931-1_218511,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113757275-1_204220,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113482321-1_178345,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113497121-1_174683,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113557142-1_22363,810:A,Train,default_dataset,1000,QBIK,,,741,1,,
113758924-1_205898,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113497122-1_174684,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113561489-1_18539,810:B,Train,default_dataset,1000,LEVE,,,741,1,,
113434192-1_192858,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113474513-1_207169,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113501775-1_199581,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113556788-1_22320,810:A,Train,default_dataset,1000,QIWI,,,741,1,,
113496226-1_173868,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113496324-1_173966,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113557236-1_20571,810:A,Train,default_dataset,1000,UZOU,,,741,1,,
113241102-1_211840,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113474416-1_206391,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113757449-1_204273,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113569979-1_13192,800:E,Train,default_dataset,1000,VOHE,,,741,1,,
113441484-1_183181,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113490883-1_218463,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113586491-1_22722,800:D,Train,default_dataset,1000,JAVA,,,741,1,,
113555340-1_29836,800:C,Train,default_dataset,1000,ROMI,,,741,1,,
113466568-1_200081,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
